,point_differential,num_possessions,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5
14503,-4,7.1424,203488,204456,203954,200755,1629013,203076,203944,203121,1628402,201950
14504,8,13.632,203488,204456,203954,200755,1629013,203076,203944,202734,203121,1628402
14505,0,0.96,203488,204456,203954,200755,1629013,203076,203944,202734,1628402,201950
14506,-1,0.8448,203488,204456,203954,200755,1629013,203076,202734,1628402,202325,201950
14507,-7,6.0672,203488,204456,203954,200755,202710,203076,202734,1628402,202325,201950
14508,0,0.96,203488,201163,200755,1627732,202710,203076,202734,1628402,202325,201950
14509,-3,12.3648,203488,201163,1627732,1629013,202710,203076,202734,1628402,202325,201950
14510,1,1.3823999999999999,203488,201163,200755,1627732,202710,203076,202734,1628402,202325,201950
14511,2,4.2624,201163,203954,200755,1627732,202710,203076,203944,202734,1628402,201950
14512,-5,12.48,201163,203954,200755,1627732,202710,203076,203944,202734,202703,201950
14513,-2,2.2272000000000003,204456,201163,203954,1627732,202710,203076,202734,202703,203121,201950
14514,-5,17.28,1629027,1627752,203145,203473,1628381,200768,1627783,1627832,201980,202685
14515,-6,8.5248,1627752,203145,1713,203473,202391,200768,1627783,1627832,201980,202685
14516,0,8.64,1628989,1713,1627761,202391,203101,200768,1627783,1627832,201980,202685
14517,0,1.92,1628989,1713,1627761,202391,203101,200768,1627783,1626153,201586,1627832
14518,0,6.72,1713,1627761,203473,202391,1628989,1627783,1626153,201586,1627832,203485
14519,7,12.48,1626147,1628989,203473,202391,1628381,1626153,201586,202328,201980,203485
14520,-1,7.68,1626147,1629027,203145,203473,1628381,200768,1626153,201586,202328,203485
14521,0,3.84,1629027,1627752,203145,203473,1628381,200768,1626153,201586,202328,203485
14522,-3,3.3024000000000004,1629027,1627752,203145,203473,1628381,200768,1626153,202685,201586,203485
14523,-2,5.2224,1629027,1627752,203145,203473,1628381,200768,1626153,201586,1627832,202685
14524,-2,1.8047999999999997,1629027,1627752,1628989,1713,203101,200768,1626153,201586,1627832,202685
14525,1,4.2624,1629027,1627752,1628989,1713,203101,200768,1627783,1627832,201980,202685
14526,-2,4.2624,1627752,1713,202391,203101,1628989,200768,1627783,1627832,201980,202685
14527,1,5.2224,1626147,203473,1713,202391,1628989,200768,1627783,1627832,201980,202685
14528,-5,12.2496,1626147,203473,1713,202391,1628989,200768,1627783,1626153,1627832,202685
14529,4,14.476799999999997,1713,1627761,202391,203101,1628989,200768,1627783,1627832,201980,202685
14530,-1,3.7247999999999997,1626147,1627761,202391,203101,1628381,200768,1627783,1627832,201980,202685
14531,3,7.5648,1626147,1627752,202391,203101,1628381,200768,1627783,1627832,201980,202685
14532,-4,4.8,1626147,1629027,1627752,203473,1628381,200768,1627783,1626153,201586,201980
14533,-1,4.1472,1626147,1629027,1627752,203473,1628381,200768,1627783,1626153,201586,203485
14534,4,13.7472,1629027,1627752,1628989,203473,1628381,1626153,202328,201586,1627832,203485
14535,0,2.88,1629027,1628989,1627761,203473,1628381,1626153,1627832,201586,202328,201980
14536,-3,1.92,1628989,1627761,202391,203101,1628381,1626153,1627832,201586,202328,201980
14537,-5,4.8,1628989,1627761,202391,203101,1628381,1627783,1626153,201586,1627832,201980
14538,5,10.0224,1627752,1627761,1713,202391,1628381,1627783,1626153,201586,1627832,201980
14539,-1,2.3424,1627752,1627761,1713,203473,202391,200768,1627783,1627832,201980,202685
14540,1,1.92,1626147,1627752,1627761,203473,202391,200768,1627783,1627832,201980,202685
14541,-4,5.2224,1626147,1627752,203473,202391,1628989,200768,1627783,1627832,201980,202685
14542,3,2.7647999999999997,1626147,1629027,1627752,203473,1628989,1628449,1627781,1628070,202328,203485
14543,0,14.0544,1628416,1629027,1713,203473,1628989,1628449,1627781,1628070,202328,203485
14544,-2,27.4944,1627759,1628369,203382,201143,202681,1626144,1626209,203943,203501,202683
14545,-2,5.76,202694,1628369,203382,202681,202330,1626144,203943,203501,1628373,202683
14546,-1,5.2224,202694,1628369,203382,202681,202330,203943,203501,203504,1628373,202683
14547,-6,6.1824,1626179,202694,1628369,201143,202330,1628995,203943,203501,203504,1628373
14548,-1,20.8896,1626179,202694,201143,202330,203935,1628995,203943,203501,203504,1628373
14549,-1,3.3024,1626179,202694,1627759,201143,203935,1628995,203504,1629011,1628373,1629019
14550,-3,2.3424,1626179,202694,1627759,1628464,203935,1628995,203943,203504,1628373,1629019
14551,-1,4.8,1626179,1627759,1628464,202681,203935,1628995,203943,203501,203504,1629019
14552,-5,8.4096,1627759,1628464,1628369,202681,203935,1628995,203943,203501,203504,1629019
14553,2,11.1744,202694,1628369,201143,202681,202330,1626144,203943,203501,203504,202683
14554,4,13.2096,202694,1628369,201143,202681,202330,1626144,202683,203943,203501,1629019
14555,4,21.5424,202694,1627759,201143,202681,202330,1626144,1626209,203943,203501,202683
14556,0,4.8,202694,1627759,203382,202681,203935,203943,203501,203504,1628373,202683
14557,1,3.3024,202694,1627759,203382,202681,203935,1628995,203501,203504,1628373,202683
14558,1,4.2624,1627759,1628369,203382,202681,203935,1628995,202683,203504,1628373,1629019
14559,0,2.88,1627759,1628369,203382,202681,203935,1628995,203504,1629011,1628373,1629019
14560,-7,11.4048,1626179,1627759,1628369,201143,203935,1628995,203504,1629011,1628373,1629019
14561,2,6.6048,1626179,201143,202681,202330,203935,1628995,203504,1629011,1628373,1629019
14562,3,9.4848,1626179,201143,202681,202330,203935,1628995,203501,203504,1629011,1628373
14563,0,12.2496,202694,1627759,1628369,202681,202330,1628995,203501,203504,1629011,1628373
14564,3,4.2624,202694,1628369,201143,202681,202330,1628995,203501,203504,1629011,1628373
14565,5,3.84,202694,1628369,201143,202681,202330,1628995,203943,203501,203504,1628373
14566,-1,2.3424,202694,1628369,201143,202681,202330,1626144,203943,203501,203504,1628373
14567,1,0.4224,202694,1628369,201143,202330,203935,203943,203501,203504,1628373,202683
14568,0,0.96,202694,1627759,1628369,202330,203935,1626144,203943,203501,203504,1628373
14569,-2,2.2272000000000003,1627759,1628369,201143,202330,203935,203943,203501,203504,1628373,202683
14570,-2,1.8047999999999997,202694,1628369,201143,202681,202330,1626144,203943,203501,1629011,1628373
14571,0,11.4048,203918,1626224,1629012,1628021,202684,201580,1628398,1628366,2544,1627742
14572,-1,15.244799999999998,1626224,1629012,1628021,202684,203903,201580,1628398,1628366,2544,1627742
14573,0,3.84,1626224,1629012,1628021,202684,203903,1628366,2544,1628404,2199,1627742
14574,2,2.88,203918,1626224,1629012,202684,203903,1628366,2544,1628404,2199,203484
14575,1,9.6,203918,1626224,1629012,1626204,203903,1628366,1628404,2199,202362,203484
14576,5,13.7472,2594,1626150,203918,1626204,203903,1628404,2199,202362,203484,1627742
14577,2,4.8,2594,1626150,203918,1626224,1626204,1628404,2199,202362,203484,1627742
14578,-3,4.6848,2594,1626150,203918,1626224,202684,201580,1628366,1628398,2544,203484
14579,-2,2.88,2594,203918,1626224,1629012,202684,201580,1628366,1628398,2544,203484
14580,-1,9.062399999999998,203918,1626224,1629012,1628021,202684,201580,1628366,1628398,2544,203484
14581,1,5.2224,203918,1626224,1629012,1628021,202684,201580,1628366,1628398,2544,1627742
14582,-1,7.1424,203918,1626224,1629012,1628021,202684,1628366,2544,1628404,2199,1627742
14583,-3,26.304,203918,1626224,1629012,1628021,202684,2544,1628404,2199,202362,1627742
14584,3,2.88,1626224,1629012,1628021,202684,203903,201580,1628398,1628366,2544,203484
14585,0,0.96,1626224,1629012,1628021,1626204,203903,1628366,2544,1628404,2199,203484
14586,0,8.64,2594,1626224,1629012,1626204,203903,1628366,2544,1628404,2199,203484
14587,3,1.2672,2594,1626150,1626224,1626204,203903,2544,1628404,2199,202362,203484
14588,-5,24.192,2594,1626150,1626224,1626204,203903,1628404,2199,202362,203484,1627742
14589,2,0.96,2594,203918,1629012,1626204,203903,1628404,2199,202362,203484,1627742
14590,6,3.84,2594,203918,1629012,1626204,203903,201580,1628398,2544,202362,203484
14591,-4,4.8,2594,203918,1629012,1626204,203903,1628398,1628366,2544,203484,1627742
14592,0,7.142399999999999,203918,1626224,1629012,202684,203903,1628398,1628366,2544,1628404,1627742
14593,-6,5.1072,203918,1626224,1629012,202684,203903,201580,1628398,1628366,2544,1627742
14594,-1,6.0672,203918,1626224,1629012,1628021,202684,201580,1628398,1628366,2544,1627742
14595,-1,0.8448,203918,1626204,1626224,1629012,202684,1628398,1628366,2544,203484,1627742
14596,1,2.7647999999999997,2594,203918,1626224,1626204,203903,1628398,1628366,2544,203484,1627742
14597,-1,0.4224,203918,1626224,1629012,1628021,203903,1628398,1628366,2544,203484,1627742
14598,-1,1.3823999999999999,2594,203918,1626224,1629012,203903,1628398,1628366,2544,203484,1627742
14599,-3,29.1072,203200,1627853,1628976,203953,203897,1629028,2772,1626164,203477,203933
14600,-5,6.1824,203200,1627853,1628976,1628469,203897,1629028,1628969,1628367,1626164,203933
14601,2,7.68,203200,201577,1627853,1628469,1626166,1629028,1628969,1628367,1626164,203933
14602,6,23.04,201577,1627853,203953,1628469,1626166,1629028,1628367,1626164,2037,203933
14603,0,3.7247999999999997,203200,201577,1627885,1628469,1626166,1628969,1626158,2772,203477,2037
14604,-2,2.3424,203200,1627885,1628976,1628469,203897,1629028,1628969,2772,203477,2037
14605,-2,8.4096,203200,1627853,1628976,203953,203897,1629028,2772,203477,2037,1626164
14606,-1,6.72,203200,201577,1627853,203953,203897,1629028,2772,203477,2037,1626164
14607,2,2.88,203200,201577,1627853,203953,203897,1629028,1628969,2772,1626164,203933
14608,0,5.529599999999999,201577,1627885,203953,1628469,203897,1628969,1626158,2772,1626164,203933
14609,4,28.991999999999997,1626245,1627885,203953,1628469,203897,1628969,1626158,2772,1626164,203933
14610,0,0.8448,203200,1627853,1628976,203953,203897,1629028,1628969,1626164,203477,203933
14611,5,7.1424,203200,1626245,1627853,203953,203897,1629028,1628969,1626164,203477,203933
14612,-1,8.64,203200,1626245,1627853,1628469,203897,1628969,1626158,1628367,203477,203933
14613,-2,5.76,203200,1626245,1627885,1627853,1628469,1628969,1626158,1628367,2037,203933
14614,-2,6.72,203200,1626245,1627885,203953,1628469,1628969,1626158,1628367,2037,203933
14615,0,0.96,203200,1626245,1627885,203953,1628469,1626158,1628367,1626164,2037,203933
14616,5,12.902399999999998,203200,1626245,201577,1627885,203953,1626158,1628367,1626164,2037,203933
14617,2,2.88,1626245,1627885,203953,1628469,203897,1629028,1628969,2772,2037,1626164
14618,-3,10.982399999999998,1626245,1627885,203953,1628469,203897,1629028,1628969,2772,203477,2037
14619,-2,1.92,203200,1627885,1628976,203953,203897,1629028,2772,203477,2037,203933
14620,6,4.6848,203200,1627853,1628976,203953,203897,1629028,2772,203477,2037,203933
14621,-4,15.6672,203200,1627853,1628976,203953,203897,1629028,1628969,2772,1626164,203933
14622,2,0.8448,203200,1627853,1628976,203953,203897,1629028,1628969,2772,203477,203933
14623,1,2.7647999999999997,203200,1627853,1628976,203953,203897,1629028,1628969,2772,1626164,203933
14624,-6,19.276799999999998,200782,201935,101108,203991,203516,203493,203083,201933,202704,203922
14625,4,5.2224,200782,201935,101108,203991,203516,203493,201933,202704,203922,2585
14626,2,5.2224,201569,200782,201935,203991,203516,203493,201933,2585,202397,1626169
14627,3,5.2224,201569,200782,201935,1629109,203991,203493,201933,2585,202397,1626169
14628,1,6.6048,201569,1628392,200782,101108,1629109,204038,201933,2585,202397,1626169
14629,-5,16.6272,201569,101123,1628392,101108,1629109,203493,204038,2585,202397,1626169
14630,-2,2.88,201569,101123,101108,1629109,203991,203493,204038,203083,1626169,202397
14631,1,7.564800000000001,201569,101123,101108,1629109,203991,204038,203083,202704,1626169,202397
14632,3,3.84,201569,101123,200782,201935,203991,204038,203083,201933,202704,1626169
14633,-3,8.64,101123,200782,201935,203991,203516,202720,204038,201933,202704,1626169
14634,0,1.8047999999999997,200782,201935,101108,203991,203516,202720,203493,201933,202704,1626169
14635,8,17.0496,200782,201935,101108,203991,203516,202720,203493,201933,202704,202397
14636,-2,13.8624,200782,201935,101108,203991,203516,203493,204038,203083,201933,202704
14637,4,7.5648,201569,200782,201935,203991,203516,202720,203493,204038,201933,202704
14638,1,0.4224,201569,1628392,200782,201935,203516,202720,203493,204038,201933,202704
14639,-3,2.2272000000000003,201569,1628392,200782,201935,1629109,202720,204038,201933,202704,1626169
14640,4,3.1872000000000003,201569,101123,1628392,201935,1629109,202720,204038,201933,202704,1626169
14641,0,5.6448,201569,101123,1628392,201935,1629109,202720,204038,201933,1626169,202397
14642,0,0.8448,201569,101123,201935,101108,203991,202720,204038,201933,1626169,202397
14643,-1,22.464,201569,101123,201935,101108,203991,202720,201933,203922,1626169,202397
14644,-1,6.0672,201569,201935,101108,203991,203516,203493,203083,201933,1626169,202397
14645,-1,1.8047999999999997,201569,1628392,201935,101108,203516,203493,203083,201933,1626169,202397
14646,3,2.7647999999999997,201569,1628392,201935,1629109,203516,203493,203083,201933,1626169,202397
14647,-2,8.4096,201569,1628392,201935,1629109,203516,203493,204038,203083,201933,202397
14648,-2,13.9392,201569,201935,101108,203991,203516,203493,204038,203083,201933,202397
14649,-3,0.96,201569,201935,101108,203991,203516,203493,202397,203083,201933,101181
14650,1,1.2672,201569,201935,101108,1629109,203516,203493,204038,203083,201933,202397
14651,-2,2.6495999999999995,201569,201935,101108,203991,203516,203493,204038,203083,201933,202397
14652,9,16.2048,202339,201572,203114,1627763,203507,203081,203468,202329,203994,1627774
14653,2,9.062399999999998,202339,201572,203114,1627763,203507,203081,203468,203090,202329,203994
14654,4,5.76,202339,201572,203114,1626192,203507,203081,203468,203090,202329,203994
14655,2,2.88,202339,1627748,203114,1626192,203507,203081,203468,203086,203090,202323
14656,-4,9.6,202339,1627748,203503,1626192,203507,203081,203468,203086,203090,202323
14657,0,5.1072,1627748,203503,1626192,1627763,203507,203081,203917,203086,203090,202323
14658,-3,10.559999999999999,1627748,203503,1626192,1627763,101141,203081,203917,203086,202323,1628380
14659,2,12.671999999999999,201572,1628425,203503,1627763,101141,203468,203917,203086,202323,1628380
14660,4,6.1824,201572,1628425,203114,1627763,101141,203468,203917,203086,202323,1628380
14661,3,7.142399999999999,201572,1628425,203114,203507,1627763,203081,203468,203917,202329,203994
14662,3,2.3424,202339,201572,1628425,203114,203507,203081,203917,202323,202329,203994
14663,-4,4.569599999999999,202339,1628425,203114,203507,101141,203081,203468,202323,202329,203994
14664,0,5.952,202339,203114,1626192,203507,101141,203081,203468,202323,202329,203994
14665,-1,7.1424,202339,201572,203114,1626192,203507,203081,203468,202323,202329,203994
14666,9,21.7344,202339,201572,1626192,203507,1627763,203081,203468,202323,202329,203994
14667,-4,7.5648,202339,203114,1627763,203507,101141,203081,203468,203090,202329,203994
14668,3,5.2224,202339,203114,1626192,203507,101141,203081,203468,203090,202329,203994
14669,-1,4.569599999999999,202339,203114,1626192,203507,101141,203081,203468,202323,202329,203994
14670,2,6.0672,202339,1627748,203114,1626192,203507,203081,203468,202323,202329,203994
14671,-2,1.8047999999999997,202339,1627748,203503,1626192,203507,203081,203468,203086,202323,202329
14672,6,13.862400000000001,1627748,203503,1626192,1627763,203507,203081,203468,203086,202323,202329
14673,0,2.88,1627748,203503,1626192,1627763,203507,203081,203917,203086,202323,202329
14674,0,2.88,1627748,1628425,203503,1626192,1627763,203081,203917,203086,202323,202329
14675,0,2.88,203521,1627748,1628425,203503,1627763,203917,203086,1629014,1627735,1628380
14676,2,3.84,203521,1627748,1628425,203503,1626174,203917,1628403,1629014,1627735,1628380
14677,3,5.76,203521,1628425,203503,1628537,1626174,203917,1628403,1629014,1627735,1628380
14678,5,13.44,203521,1627748,1628425,1628537,1626174,203917,1628403,1629014,1627735,1628380
14679,3,23.8848,203521,1627748,1628425,1628537,1626174,1628403,1629014,1627735,1628380,1627774
14680,3,22.08,201952,201959,203496,1626157,203952,1627750,203914,1627823,200794,203999
14681,-2,12.48,201952,203952,203476,201565,203967,1628420,203914,1627823,200794,203999
14682,0,26.764799999999997,1626145,203952,203476,201565,203967,1628420,1627750,1627736,1626168,203999
14683,1,4.2624,1626145,203496,1626157,201565,203967,1628420,1627750,1627736,1626168,203486
14684,-3,3.84,201952,203496,1626157,201565,203967,1628420,203914,1627736,200794,203486
14685,2,0.96,201952,201959,203496,1626157,201565,1628420,203914,1627736,200794,203999
14686,0,1.8047999999999997,201952,201959,203496,1626157,201565,1627750,203914,1627823,200794,203999
14687,4,12.1344,201952,201959,203496,1626157,203952,1627750,203914,1627823,200794,203999
